Date,L INC,L 2025,L 2030,L 2035,L 2040,L 2045,L 2050,L 2055,L 2060,L 2065,G FUND,F FUND,C FUND,S FUND,I FUND
4/8/2015,17.6815,0,25.6045,0,27.3422,0,15.5715,0,0,0,14.6905,17.137,27.63,38.5857,26.2292
4/7/2015,17.6714,0,25.5615,0,27.2866,0,15.5366,0,0,0,14.6897,17.132,27.5455,38.3447,26.2497
4/6/2015,17.6745,0,25.5806,0,27.3135,0,15.5534,0,0,0,14.689,17.1177,27.6017,38.5446,26.1799
4/2/2015,17.6443,0,25.4492,0,27.1542,0,15.4504,0,0,0,14.6859,17.1082,27.4203,38.315,25.8973
4/1/2015,17.6267,0,25.3582,0,27.0433,0,15.3773,0,0,0,14.6852,17.1365,27.3231,38.1553,25.635
3/31/2015,17.6309,0,25.3877,0,27.0809,0,15.4018,0,0,0,14.6845,17.0842,27.4284,38.2516,25.5993
3/30/2015,17.6595,0,25.53,0,27.2533,0,15.5141,0,0,0,14.6837,17.0574,27.6684,38.4062,25.8994
3/27/2015,17.6245,0,25.3797,0,27.0664,0,15.396,0,0,0,14.6814,17.0634,27.3317,37.9277,25.8811
3/26/2015,17.6121,0,25.3351,0,27.0095,0,15.3612,0,0,0,14.6807,17.0089,27.262,37.6764,25.8985
3/25/2015,17.6282,0,25.4046,0,27.0926,0,15.4146,0,0,0,14.6799,17.0733,27.3262,37.7298,26.1116
3/24/2015,17.6752,0,25.6209,0,27.3633,0,15.587,0,0,0,14.6792,17.1041,27.7293,38.4695,26.2562
3/23/2015,17.6866,0,25.6785,0,27.4346,0,15.6327,0,0,0,14.6784,17.0706,27.8977,38.5807,26.251
3/20/2015,17.6823,0,25.6633,0,27.4191,0,15.6215,0,0,0,14.6762,17.0579,27.9465,38.6747,26.0621
3/19/2015,17.6386,0,25.4598,0,27.1721,0,15.4611,0,0,0,14.6754,17.0211,27.6969,38.3592,25.5533
3/18/2015,17.6623,0,25.5737,0,27.3071,0,15.5496,0,0,0,14.6747,17.0399,27.8322,38.3558,25.9207
3/17/2015,17.6025,0,25.3056,0,26.9834,0,15.3405,0,0,0,14.6739,16.9508,27.4971,37.9878,25.2683
3/16/2015,17.6068,0,25.3276,0,27.0084,0,15.3568,0,0,0,14.6732,16.9284,27.5879,37.8947,25.2853
3/13/2015,17.5633,0,25.1392,0,26.7795,0,15.2105,0,0,0,14.6709,16.9212,27.2191,37.5766,25.0525
3/12/2015,17.5816,0,25.222,0,26.8807,0,15.275,0,0,0,14.6701,16.9336,27.3851,37.7424,25.1357
3/11/2015,17.5392,0,25.0314,0,26.646,0,15.1253,0,0,0,14.6694,16.9221,27.0376,37.2464,24.9351
3/10/2015,17.5381,0,25.0263,0,26.6365,0,15.1193,0,0,0,14.6686,16.9089,27.0852,37.0395,24.9268
3/9/2015,17.5919,0,25.2882,0,26.9567,0,15.3265,0,0,0,14.6679,16.8657,27.5505,37.5072,25.3542
3/6/2015,17.5823,0,25.2655,0,26.9283,0,15.3108,0,0,0,14.6656,16.832,27.4398,37.3845,25.4923
3/5/2015,17.6324,0,25.4803,0,27.1916,0,15.4777,0,0,0,14.6649,16.9313,27.8307,37.8693,25.7263
3/4/2015,17.6244,0,25.4457,0,27.1488,0,15.4502,0,0,0,14.6641,16.9177,27.7961,37.7641,25.6542
3/3/2015,17.6381,0,25.5146,0,27.2339,0,15.5053,0,0,0,14.6634,16.9127,27.9128,37.92,25.7628
3/2/2015,17.6544,0,25.589,0,27.3248,0,15.5635,0,0,0,14.6626,16.9381,28.0395,38.0537,25.8795
2/27/2015,17.6437,0,25.5352,0,27.2552,0,15.5193,0,0,0,14.6613,17.0036,27.8673,37.7817,25.9717
2/26/2015,17.6469,0,25.5578,0,27.2859,0,15.5386,0,0,0,14.66,16.9769,27.9497,37.9526,25.8957
2/25/2015,17.6529,0,25.5813,0,27.314,0,15.5562,0,0,0,14.6594,17.0117,27.9862,37.9693,25.9384
2/24/2015,17.65,0,25.5685,0,27.2976,0,15.5455,0,0,0,14.6588,16.9997,28.0032,37.8851,25.8868
2/23/2015,17.6365,0,25.5206,0,27.2413,0,15.5103,0,0,0,14.6581,16.9409,27.925,37.8747,25.7955
2/20/2015,17.634,0,25.529,0,27.2528,0,15.5194,0,0,0,14.6562,16.8848,27.9333,37.9031,25.8447
2/19/2015,17.6113,0,25.421,0,27.1206,0,15.4337,0,0,0,14.6555,16.8973,27.7598,37.6895,25.6503
2/18/2015,17.6095,0,25.4046,0,27.101,0,15.4196,0,0,0,14.6549,16.9227,27.7847,37.6842,25.5164
2/17/2015,17.5974,0,25.3552,0,27.0409,0,15.3809,0,0,0,14.6543,16.861,27.792,37.5496,25.3334
2/13/2015,17.5949,0,25.3361,0,27.0172,0,15.3643,0,0,0,14.6516,16.9458,27.7434,37.5082,25.3
2/12/2015,17.5752,0,25.2369,0,26.8951,0,15.2845,0,0,0,14.651,16.9681,27.6285,37.2625,25.0703
2/11/2015,17.5352,0,25.0506,0,26.6671,0,15.1375,0,0,0,14.6504,16.9565,27.3581,36.8576,24.7245
2/10/2015,17.5388,0,25.0746,0,26.6955,0,15.157,0,0,0,14.6497,16.9543,27.3493,36.8521,24.8692
2/9/2015,17.5122,0,24.9544,0,26.5476,0,15.063,0,0,0,14.6491,16.9843,27.0591,36.581,24.8245
2/6/2015,17.5257,0,25.025,0,26.6359,0,15.1197,0,0,0,14.6471,16.9864,27.1735,36.8033,24.913
2/5/2015,17.5483,0,25.1202,0,26.7496,0,15.1926,0,0,0,14.6465,17.074,27.2589,36.9042,25.1895
2/4/2015,17.513,0,24.9564,0,26.5467,0,15.0627,0,0,0,14.6459,17.0826,26.9754,36.4274,25.0066
2/3/2015,17.5246,0,25.0096,0,26.6121,0,15.1042,0,0,0,14.6452,17.0902,27.0804,36.558,25.0511
2/2/2015,17.4736,0,24.7579,0,26.3025,0,14.9039,0,0,0,14.6446,17.1642,26.6945,35.9384,24.6227
1/30/2015,17.4363,0,24.5996,0,26.1097,0,14.7818,0,0,0,14.6429,17.1589,26.352,35.6254,24.5077
1/29/2015,17.4712,0,24.7751,0,26.3285,0,14.922,0,0,0,14.6412,17.0998,26.6987,36.1736,24.6362
1/28/2015,17.4428,0,24.6452,0,26.1686,0,14.8199,0,0,0,14.6403,17.1214,26.4441,35.8522,24.5123
1/27/2015,17.485,0,24.8609,0,26.4351,0,14.9926,0,0,0,14.6395,17.0499,26.8042,36.3917,24.8437
1/26/2015,17.5077,0,24.9518,0,26.5475,0,15.0612,0,0,0,14.6386,17.0437,27.167,36.6099,24.6364
1/23/2015,17.488,0,24.8588,0,26.4308,0,14.9856,0,0,0,14.6361,17.0529,27.0968,36.217,24.4429
1/22/2015,17.4972,0,24.9107,0,26.4943,0,15.0268,0,0,0,14.6352,16.9957,27.2464,36.2781,24.4679
1/21/2015,17.4549,0,24.7231,0,26.2601,0,14.879,0,0,0,14.6344,17.0108,26.8365,35.633,24.4446
1/20/2015,17.4387,0,24.6457,0,26.1667,0,14.8183,0,0,0,14.6335,17.0393,26.7066,35.5331,24.2908
1/16/2015,17.4283,0,24.6126,0,26.1304,0,14.795,0,0,0,14.6301,17.0265,26.6644,35.6341,24.1593
1/15/2015,17.388,0,24.4239,0,25.8972,0,14.6458,0,0,0,14.6292,17.0704,26.3111,35.1039,23.9768
1/14/2015,17.4025,0,24.4924,0,25.9884,0,14.7018,0,0,0,14.6284,17.0285,26.556,35.606,23.7388
1/13/2015,17.4186,0,24.5753,0,26.0899,0,14.7674,0,0,0,14.6275,16.997,26.7101,35.7574,23.8649
1/12/2015,17.4207,0,24.5862,0,26.103,0,14.7755,0,0,0,14.6267,16.9844,26.7763,35.7452,23.8282
1/9/2015,17.4329,0,24.652,0,26.1856,0,14.8278,0,0,0,14.6241,16.9424,26.9944,35.9343,23.7625
1/8/2015,17.4545,0,24.7568,0,26.3155,0,14.9108,0,0,0,14.6232,16.9082,27.2233,36.2177,23.826
1/7/2015,17.397,0,24.4916,0,25.9912,0,14.7031,0,0,0,14.6224,16.9457,26.7443,35.6351,23.4841
1/6/2015,17.3633,0,24.347,0,25.8126,0,14.5906,0,0,0,14.6215,16.9396,26.4285,35.2122,23.4383
1/5/2015,17.3891,0,24.4818,0,25.9813,0,14.6995,0,0,0,14.6207,16.886,26.6655,35.6585,23.5838
1/3/2015,17.4527,0,24.8022,0,26.3724,0,14.9535,0,0,0,14.6181,16.8315,27.1599,36.2327,24.2173
1/2/2015,17.4527,0,24.8022,0,26.3724,0,14.9535,0,0,0,14.6181,16.8315,27.1599,36.2327,24.2173
12/31/2014,17.4508,0,24.8062,0,26.379,0,14.9586,0,0,0,14.6165,16.8017,27.1655,36.2964,24.2183
12/30/2014,17.4817,0,24.9568,0,26.5632,0,15.0773,0,0,0,14.6157,16.778,27.4484,36.5719,24.4325
12/29/2014,17.5001,0,25.0519,0,26.6793,0,15.1531,0,0,0,14.6149,16.7635,27.5798,36.7379,24.6472
12/26/2014,17.49,0,25.0184,0,26.6384,0,15.1277,0,0,0,14.6125,16.7285,27.5512,36.6123,24.5964
12/24/2014,17.4781,0,24.9723,0,26.5807,0,15.0917,0,0,0,14.6109,16.7158,27.4604,36.4168,24.5994
12/23/2014,17.473,0,24.9482,0,26.5507,0,15.0721,0,0,0,14.6101,16.7109,27.4631,36.3221,24.5162
12/22/2014,17.4741,0,24.9459,0,26.5461,0,15.0687,0,0,0,14.6093,16.7755,27.4135,36.2566,24.587
12/19/2014,17.4568,0,24.8769,0,26.4625,0,15.0155,0,0,0,14.6069,16.7603,27.3058,36.1134,24.4808
12/18/2014,17.4435,0,24.8266,0,26.4004,0,14.9773,0,0,0,14.6061,16.7382,27.1816,35.9458,24.5082
12/17/2014,17.362,0,24.4543,0,25.9496,0,14.6883,0,0,0,14.6053,16.759,26.5396,35.3337,23.912
12/16/2014,17.3072,0,24.2059,0,25.639,0,14.4923,0,0,0,14.6045,16.7989,26.0086,34.4244,23.8897
12/15/2014,17.32,0,24.2596,0,25.7058,0,14.5331,0,0,0,14.6037,16.7803,26.2313,34.5706,23.7476
12/12/2014,17.3494,0,24.4076,0,25.8869,0,14.6505,0,0,0,14.6013,16.8034,26.3973,34.8823,24.1017
12/11/2014,17.402,0,24.6645,0,26.2002,0,14.853,0,0,0,14.6005,16.7556,26.8315,35.3405,24.543
12/10/2014,17.3945,0,24.6371,0,26.1646,0,14.8318,0,0,0,14.5997,16.767,26.7035,35.178,24.6789
12/9/2014,17.4433,0,24.8717,0,26.4565,0,15.0185,0,0,0,14.5989,16.7364,27.1451,35.8956,24.8739
12/8/2014,17.4442,0,24.882,0,26.4638,0,15.0251,0,0,0,14.5981,16.7189,27.1514,35.6032,25.0589
12/5/2014,17.4637,0,24.9909,0,26.601,0,15.1138,0,0,0,14.5957,16.6819,27.3459,35.9886,25.1594
12/4/2014,17.4589,0,24.9615,0,26.5631,0,15.0888,0,0,0,14.5949,16.7225,27.3001,35.8367,25.1328
12/3/2014,17.4611,0,24.98,0,26.5871,0,15.1047,0,0,0,14.5941,16.6992,27.3312,35.93,25.1486
12/2/2014,17.449,0,24.9271,0,26.5192,0,15.0622,0,0,0,14.5933,16.6995,27.2216,35.6347,25.1883
12/1/2014,17.4335,0,24.8554,0,26.4296,0,15.0047,0,0,0,14.5908,16.7591,27.0472,35.3948,25.1881
11/28/2014,17.4579,0,24.9738,0,26.5802,0,15.1007,0,0,0,14.5899,16.7673,27.2321,35.9401,25.2606
11/26/2014,17.4688,0,25.0431,0,26.6689,0,15.1588,0,0,0,14.5882,16.7403,27.3001,36.2647,25.384
11/25/2014,17.4565,0,24.9913,0,26.6062,0,15.1188,0,0,0,14.5874,16.726,27.2175,36.1809,25.2938
11/24/2014,17.4511,0,24.9724,0,26.5846,0,15.1048,0,0,0,14.5865,16.6877,27.2454,36.1799,25.1677
11/21/2014,17.4366,0,24.9148,0,26.5117,0,15.0589,0,0,0,14.584,16.6739,27.1672,35.8793,25.1421
11/20/2014,17.4135,0,24.8134,0,26.3896,0,14.9804,0,0,0,14.5831,16.6494,27.0219,35.7519,24.9195
11/19/2014,17.4061,0,24.7857,0,26.3523,0,14.9579,0,0,0,14.5823,16.6319,26.9676,35.4849,24.9943
11/18/2014,17.4155,0,24.8318,0,26.4108,0,14.9953,0,0,0,14.5814,16.6536,27.0063,35.7028,25.0668
11/17/2014,17.39,0,24.7124,0,26.2658,0,14.9012,0,0,0,14.5806,16.6488,26.863,35.4897,24.7773
11/14/2014,17.3929,0,24.7397,0,26.3014,0,14.925,0,0,0,14.578,16.6587,26.8418,35.6505,24.886
11/13/2014,17.3899,0,24.7326,0,26.2934,0,14.9203,0,0,0,14.5771,16.6405,26.8318,35.6438,24.8786
11/12/2014,17.388,0,24.7308,0,26.2948,0,14.9211,0,0,0,14.5763,16.6322,26.8156,35.83,24.8184
11/10/2014,17.3838,0,24.7172,0,26.2765,0,14.9099,0,0,0,14.5746,16.6253,26.8076,35.6756,24.8371
11/7/2014,17.3693,0,24.6498,0,26.1947,0,14.8564,0,0,0,14.572,16.6578,26.7224,35.5558,24.6711
11/6/2014,17.3666,0,24.6509,0,26.196,0,14.8588,0,0,0,14.5712,16.6151,26.7082,35.5202,24.7372
11/5/2014,17.3583,0,24.6155,0,26.15,0,14.8304,0,0,0,14.5703,16.6331,26.5994,35.2929,24.8304
11/4/2014,17.3417,0,24.5455,0,26.0664,0,14.7772,0,0,0,14.5695,16.6363,26.4393,35.2557,24.7474
11/3/2014,17.3558,0,24.6194,0,26.158,0,14.8368,0,0,0,14.5686,16.6342,26.5139,35.4685,24.9203
10/31/2014,17.3616,0,24.6602,0,26.2068,0,14.8697,0,0,0,14.5658,16.6443,26.5168,35.4684,25.1335
10/30/2014,17.3131,0,24.4286,0,25.9242,0,14.6869,0,0,0,14.5648,16.6627,26.2093,34.9817,24.6477
10/29/2014,17.2926,0,24.3425,0,25.8193,0,14.6205,0,0,0,14.5639,16.6483,26.0447,34.7954,24.5646
10/28/2014,17.2998,0,24.3746,0,25.8596,0,14.6458,0,0,0,14.5629,16.6782,26.0786,34.9306,24.6042
10/27/2014,17.2578,0,24.1786,0,25.615,0,14.4898,0,0,0,14.562,16.6953,25.7708,34.2206,24.4127
10/24/2014,17.2573,0,24.1883,0,25.6288,0,14.4988,0,0,0,14.5591,16.6787,25.8092,34.3007,24.3758
10/23/2014,17.2382,0,24.11,0,25.5338,0,14.4391,0,0,0,14.5582,16.6769,25.6281,34.1461,24.347
10/22/2014,17.2005,0,23.9345,0,25.317,0,14.3007,0,0,0,14.5572,16.7131,25.3167,33.6333,24.1746
10/21/2014,17.2266,0,24.0553,0,25.4674,0,14.396,0,0,0,14.5563,16.7284,25.4998,34.0664,24.2925
10/20/2014,17.1622,0,23.7666,0,25.1143,0,14.1715,0,0,0,14.5553,16.7386,25.0095,33.3465,23.9493
10/17/2014,17.1285,0,23.6294,0,24.9468,0,14.066,0,0,0,14.5525,16.7196,24.7823,32.9743,23.8077
10/16/2014,17.0886,0,23.4535,0,24.7373,0,13.932,0,0,0,14.5515,16.7364,24.4666,32.8207,23.4959
10/15/2014,17.0906,0,23.4528,0,24.7289,0,13.927,0,0,0,14.5506,16.7924,24.4618,32.443,23.6592
10/14/2014,17.1092,0,23.5516,0,24.8436,0,14.0027,0,0,0,14.5497,16.7149,24.6605,32.3077,23.9383
10/10/2014,17.1301,0,23.6546,0,24.969,0,14.0815,0,0,0,14.5458,16.6506,25.0324,32.4181,23.8319
10/9/2014,17.1739,0,23.8698,0,25.2345,0,14.2528,0,0,0,14.5449,16.6352,25.3207,33.0095,24.2177
10/8/2014,17.2486,0,24.2185,0,25.6609,0,14.526,0,0,0,14.544,16.6361,25.8531,33.8122,24.7817
10/7/2014,17.1925,0,23.974,0,25.3634,0,14.3369,0,0,0,14.543,16.6121,25.4008,33.3197,24.4967
10/6/2014,17.2376,0,24.1936,0,25.6337,0,14.5105,0,0,0,14.5421,16.5627,25.7904,33.864,24.7696
10/3/2014,17.232,0,24.1789,0,25.6207,0,14.5013,0,0,0,14.5392,16.5357,25.8302,34.0399,24.5586
10/2/2014,17.2067,0,24.0768,0,25.4944,0,14.423,0,0,0,14.5383,16.5364,25.5446,33.7335,24.6563
10/1/2014,17.219,0,24.141,0,25.567,0,14.4723,0,0,0,14.5373,16.5562,25.5425,33.5665,25.0816
9/30/2014,17.2557,0,24.3282,0,25.7986,0,14.6217,0,0,0,14.5365,16.4855,25.8829,34.069,25.2928
9/29/2014,17.2672,0,24.388,0,25.876,0,14.6709,0,0,0,14.5357,16.4889,25.9535,34.4327,25.3208
9/26/2014,17.2733,0,24.4307,0,25.9285,0,14.7056,0,0,0,14.5331,16.468,26.0177,34.4888,25.4289
9/25/2014,17.2513,0,24.3293,0,25.803,0,14.6257,0,0,0,14.5323,16.4976,25.7919,34.2038,25.3979
9/24/2014,17.2984,0,24.5583,0,26.0841,0,14.8065,0,0,0,14.5314,16.4484,26.2155,34.7086,25.6815
9/23/2014,17.2788,0,24.4693,0,25.974,0,14.7366,0,0,0,14.5306,16.4737,26.0109,34.4586,25.6672
9/22/2014,17.2978,0,24.5688,0,26.0974,0,14.8166,0,0,0,14.5297,16.4514,26.1594,34.7369,25.8296
9/19/2014,17.3245,0,24.7121,0,26.2779,0,14.933,0,0,0,14.5272,16.4305,26.3707,35.2808,26.0002
9/18/2014,17.3272,0,24.7398,0,26.3157,0,14.9582,0,0,0,14.5263,16.3959,26.383,35.5312,26.0293
9/17/2014,17.3116,0,24.6686,0,26.2294,0,14.9027,0,0,0,14.5255,16.4071,26.2507,35.4208,25.9232
9/16/2014,17.3109,0,24.6693,0,26.2294,0,14.9033,0,0,0,14.5247,16.4182,26.2161,35.3727,26.0089
9/15/2014,17.2896,0,24.5772,0,26.1171,0,14.8321,0,0,0,14.5238,16.4159,26.0208,35.184,25.9444
9/12/2014,17.2941,0,24.6173,0,26.1713,0,14.8676,0,0,0,14.5213,16.4002,26.039,35.5176,25.9894
9/11/2014,17.3106,0,24.7001,0,26.2785,0,14.937,0,0,0,14.5203,16.4575,26.1964,35.8506,26.0392
9/10/2014,17.3044,0,24.6735,0,26.2441,0,14.9153,0,0,0,14.5195,16.4525,26.1661,35.6776,26.0331
9/9/2014,17.2967,0,24.637,0,26.1983,0,14.8861,0,0,0,14.5186,16.481,26.0685,35.5422,26.06
9/8/2014,17.3211,0,24.7515,0,26.3401,0,14.9767,0,0,0,14.5178,16.5064,26.2394,35.8814,26.217
9/5/2014,17.3286,0,24.7953,0,26.3926,0,15.0111,0,0,0,14.5152,16.5071,26.3157,35.8774,26.3313
9/4/2014,17.3192,0,24.7589,0,26.3473,0,14.9834,0,0,0,14.5144,16.5145,26.1833,35.7536,26.4262
9/3/2014,17.3316,0,24.8046,0,26.4003,0,15.0148,0,0,0,14.5128,16.5414,26.2208,35.8919,26.4824
9/2/2014,17.3275,0,24.7842,0,26.3786,0,14.9995,0,0,0,14.5128,16.5312,26.2361,36.0285,26.2822
8/29/2014,17.3287,0,24.7831,0,26.3748,0,14.9962,0,0,0,14.5109,16.5824,26.2491,35.8987,26.2962
8/28/2014,17.3151,0,24.7302,0,26.3091,0,14.9548,0,0,0,14.5081,16.5811,26.1602,35.6909,26.271
8/27/2014,17.3236,0,24.7828,0,26.3739,0,14.998,0,0,0,14.5071,16.5593,26.2007,35.8006,26.4497
8/26/2014,17.3194,0,24.7718,0,26.3618,0,14.9906,0,0,0,14.5062,16.533,26.1941,35.8193,26.4062
8/25/2014,17.3103,0,24.7286,0,26.3077,0,14.9556,0,0,0,14.5053,16.5307,26.166,35.6464,26.3035
8/22/2014,17.2894,0,24.6424,0,26.2038,0,14.889,0,0,0,14.5024,16.5194,26.0411,35.5016,26.1332
8/21/2014,17.2969,0,24.6834,0,26.2525,0,14.9212,0,0,0,14.5015,16.5148,26.0894,35.495,26.2804
8/20/2014,17.2837,0,24.6289,0,26.1876,0,14.8797,0,0,0,14.5005,16.4943,26.0119,35.4474,26.1532
8/19/2014,17.2802,0,24.6174,0,26.1738,0,14.8714,0,0,0,14.4996,16.508,25.9458,35.4387,26.2095
8/18/2014,17.2641,0,24.5446,0,26.0852,0,14.8146,0,0,0,14.4986,16.5211,25.8115,35.2986,26.115
8/15/2014,17.2335,0,24.4036,0,25.9108,0,14.7025,0,0,0,14.4958,16.5541,25.5916,34.8663,25.9344
8/14/2014,17.2323,0,24.4108,0,25.9199,0,14.7097,0,0,0,14.4949,16.5187,25.5901,34.8653,25.9953
8/13/2014,17.2157,0,24.3427,0,25.8376,0,14.6576,0,0,0,14.4939,16.4943,25.4781,34.737,25.8979
8/12/2014,17.19,0,24.2328,0,25.7029,0,14.5722,0,0,0,14.493,16.4667,25.3018,34.4433,25.767
8/11/2014,17.1968,0,24.2672,0,25.747,0,14.6001,0,0,0,14.492,16.4785,25.3416,34.6323,25.7903
8/8/2014,17.1794,0,24.1919,0,25.6543,0,14.5406,0,0,0,14.4892,16.4792,25.2669,34.3866,25.6369
8/7/2014,17.1513,0,24.0739,0,25.509,0,14.4496,0,0,0,14.4882,16.4813,24.9785,34.0538,25.6746
8/6/2014,17.1651,0,24.1477,0,25.5997,0,14.5085,0,0,0,14.4873,16.4454,25.1119,34.2087,25.7826
8/5/2014,17.1692,0,24.1744,0,25.6311,0,14.53,0,0,0,14.4864,16.4464,25.1037,34.1844,25.9612
8/4/2014,17.1937,0,24.286,0,25.7663,0,14.616,0,0,0,14.4854,16.4428,25.3467,34.351,26.0576
8/1/2014,17.1747,0,24.2169,0,25.6811,0,14.5636,0,0,0,14.4826,16.4309,25.1657,34.1128,26.1376
7/31/2014,17.1852,0,24.2796,0,25.7574,0,14.6143,0,0,0,14.4817,16.3986,25.2379,34.1944,26.3343
7/30/2014,17.2434,0,24.5504,0,26.0916,0,14.8275,0,0,0,14.4808,16.393,25.7513,34.915,26.5611
7/29/2014,17.25,0,24.5731,0,26.1162,0,14.8431,0,0,0,14.4799,16.4588,25.7453,34.822,26.7189
7/28/2014,17.2572,0,24.6098,0,26.1612,0,14.8718,0,0,0,14.479,16.4351,25.861,34.8699,26.7017
7/25/2014,17.2566,0,24.6164,0,26.1714,0,14.8784,0,0,0,14.4763,16.4475,25.8534,34.9738,26.7041
7/24/2014,17.2715,0,24.6985,0,26.2739,0,14.9451,0,0,0,14.4754,16.4152,25.9788,35.2242,26.8306
7/23/2014,17.2702,0,24.6874,0,26.2606,0,14.9355,0,0,0,14.4746,16.4508,25.9659,35.2368,26.7713
7/22/2014,17.2634,0,24.6587,0,26.2257,0,14.9132,0,0,0,14.4737,16.4501,25.9198,35.176,26.7275
7/21/2014,17.2411,0,24.5576,0,26.1019,0,14.8336,0,0,0,14.4728,16.4356,25.7904,34.9349,26.5238
7/18/2014,17.2471,0,24.5977,0,26.1524,0,14.8665,0,0,0,14.4701,16.429,25.8496,35.0584,26.5897
7/17/2014,17.2202,0,24.4786,0,26.0029,0,14.7723,0,0,0,14.4692,16.4363,25.587,34.5918,26.6319
7/16/2014,17.2539,0,24.6471,0,26.2114,0,14.9067,0,0,0,14.4683,16.3927,25.8906,35.0399,26.8233
7/15/2014,17.2377,0,24.5755,0,26.1271,0,14.8519,0,0,0,14.4674,16.3896,25.7795,35.0572,26.6203
7/14/2014,17.2483,0,24.6321,0,26.1984,0,14.8981,0,0,0,14.4665,16.3944,25.8289,35.2926,26.7329
7/11/2014,17.2274,0,24.5364,0,26.0825,0,14.8227,0,0,0,14.4638,16.4161,25.7044,35.129,26.5021
7/10/2014,17.2228,0,24.5216,0,26.0658,0,14.8123,0,0,0,14.4629,16.4093,25.6639,35.1616,26.4832
7/9/2014,17.2413,0,24.6206,0,26.1875,0,14.892,0,0,0,14.4621,16.3936,25.7706,35.3857,26.7448
7/8/2014,17.2289,0,24.5728,0,26.1292,0,14.8558,0,0,0,14.4612,16.3788,25.65,35.2762,26.7615
7/7/2014,17.2525,0,24.6988,0,26.286,0,14.9579,0,0,0,14.4603,16.3464,25.824,35.6489,26.9906
7/3/2014,17.2687,0,24.8018,0,26.4177,0,15.0441,0,0,0,14.4567,16.3204,25.9246,36.119,27.1823
7/2/2014,17.2525,0,24.7263,0,26.3245,0,14.9842,0,0,0,14.4558,16.339,25.7833,35.9184,27.1086
7/1/2014,17.2536,0,24.7269,0,26.3277,0,14.985,0,0,0,14.4549,16.3851,25.7647,36.0806,27.0497
6/30/2014,17.2306,0,24.6103,0,26.1834,0,14.8913,0,0,0,14.454,16.4291,25.5887,35.7614,26.8586
6/27/2014,17.2225,0,24.5827,0,26.1491,0,14.8696,0,0,0,14.4513,16.4042,25.597,35.6129,26.7783
6/26/2014,17.214,0,24.5428,0,26.0987,0,14.8373,0,0,0,14.4504,16.4093,25.5468,35.4259,26.7381
6/25/2014,17.2141,0,24.5518,0,26.1106,0,14.8455,0,0,0,14.4496,16.3814,25.5724,35.4603,26.739
6/24/2014,17.2034,0,24.5154,0,26.0638,0,14.818,0,0,0,14.4487,16.3597,25.4476,35.2185,26.8985
6/23/2014,17.2205,0,24.6039,0,26.175,0,14.8893,0,0,0,14.4478,16.3354,25.6096,35.5474,26.9477
6/20/2014,17.2203,0,24.615,0,26.1895,0,14.8993,0,0,0,14.4451,16.3316,25.6128,35.5849,26.9958
6/19/2014,17.2178,0,24.611,0,26.1832,0,14.8966,0,0,0,14.4442,16.3268,25.5685,35.4731,27.1168
6/18/2014,17.2075,0,24.5636,0,26.1265,0,14.8594,0,0,0,14.4433,16.3211,25.5324,35.4304,26.9416
6/17/2014,17.1782,0,24.436,0,25.9724,0,14.7609,0,0,0,14.4424,16.292,25.3365,35.2369,26.6981
6/16/2014,17.1723,0,24.4004,0,25.9255,0,14.7304,0,0,0,14.4416,16.3343,25.2809,34.979,26.7129
6/13/2014,17.1683,0,24.3955,0,25.9194,0,14.7276,0,0,0,14.4389,16.3237,25.2597,34.9165,26.7689
6/12/2014,17.1624,0,24.3708,0,25.8882,0,14.7082,0,0,0,14.438,16.3388,25.1803,34.806,26.829
6/11/2014,17.1754,0,24.439,0,25.9736,0,14.7628,0,0,0,14.4371,16.2982,25.3529,35.0297,26.8007
6/10/2014,17.1843,0,24.4829,0,26.028,0,14.7975,0,0,0,14.4362,16.2974,25.4399,35.1455,26.8318
6/9/2014,17.1868,0,24.4957,0,26.0444,0,14.8078,0,0,0,14.4353,16.3141,25.4458,35.2189,26.8521
6/6/2014,17.1801,0,24.4704,0,26.0122,0,14.7874,0,0,0,14.4326,16.3229,25.4208,35.0596,26.8382
6/5/2014,17.1612,0,24.3808,0,25.9019,0,14.7163,0,0,0,14.4318,16.3303,25.3001,34.8179,26.6774
6/4/2014,17.1367,0,24.2727,0,25.7669,0,14.631,0,0,0,14.4309,16.3095,25.1344,34.3804,26.609
6/3/2014,17.1293,0,24.2401,0,25.7256,0,14.6048,0,0,0,14.43,16.3135,25.0828,34.2215,26.6019
6/2/2014,17.1336,0,24.2556,0,25.744,0,14.616,0,0,0,14.4291,16.3532,25.0907,34.2413,26.6499
5/30/2014,17.1317,0,24.2421,0,25.7277,0,14.6044,0,0,0,14.4272,16.4061,25.0698,34.239,26.5959
5/29/2014,17.1277,0,24.2332,0,25.7194,0,14.5993,0,0,0,14.4253,16.4105,25.0236,34.3428,26.5846
5/28/2014,17.1117,0,24.1606,0,25.6308,0,14.5426,0,0,0,14.4244,16.4244,24.8871,34.1889,26.5049
5/27/2014,17.1107,0,24.1734,0,25.6488,0,14.5555,0,0,0,14.4235,16.363,24.9106,34.2934,26.5099
5/23/2014,17.083,0,24.06,0,25.51,0,14.4673,0,0,0,14.4197,16.3413,24.7619,33.9583,26.3378
5/22/2014,17.0663,0,23.9885,0,25.421,0,14.4112,0,0,0,14.4188,16.3249,24.6569,33.6834,26.281
